student_id,term,attendance_rate,attendance_count,behavior_count,behavior_severity_score,quiz_score,mid_score,final_score,quiz_max,mid_max,final_max,previous_grade,current_grade,decline
1227,2023 Term 3,0.71,24,1,0.59,11.46,21.0,30.95,20,30,50,68.39,55.15,1
1228,2025 Term 2,0.61,23,1,0.46,0,33.77,39.27,10,40,50,66.81,67.6,0
1229,2023 Term 3,0.76,21,0,0.0,10,29.78,55.37,10,30,60,89.05,92.98,0
1230,2025 Term 2,0.75,24,2,1.4,7.08,34.13,41.43,10,40,50,80.86,74.4,0
1231,2023 Term 2,0.96,24,1,0.54,10,12.53,59.98,10,20,70,79.98,88.13,0
1232,2023 Term 1,0.76,21,2,1.19,3.15,23.87,36.13,10,40,50,59.14,65.42,0
1233,2024 Term 2,0.83,23,1,0.59,10,15.42,48.13,10,20,70,81.43,73.01,1
1234,2023 Term 3,0.95,19,3,1.25,10,22.14,48.45,10,30,60,74.04,71.41,0
1235,2025 Term 1,0.86,22,1,0.53,0.8,30.24,31.0,10,40,50,55.8,57.86,0
1236,2024 Term 3,0.83,23,2,1.52,0,15.42,47.79,10,30,60,58.6,60.76,0
1237,2023 Term 2,0.86,21,3,1.64,8.3,24.15,39.59,20,30,50,76.37,64.12,1
1238,2024 Term 3,0.65,23,5,3.0,10.6,11.21,31.67,15,25,60,54.83,44.88,1
1239,2023 Term 2,0.53,19,0,0.0,2.18,20.51,35.32,10,30,60,65.08,57.91,0
1240,2024 Term 2,0.83,23,4,2.75,0.66,12.08,50.11,10,20,70,69.12,65.0,0
1241,2025 Term 3,0.75,20,5,3.0,0,23.87,39.01,10,40,50,62.94,53.23,1
1242,2024 Term 2,0.87,23,0,0.0,10,18.93,61.1,10,20,70,88.39,90.99,0
1243,2025 Term 3,0.78,18,4,2.21,5.15,23.74,27.99,10,40,50,51.44,50.36,1
1244,2023 Term 1,0.71,24,4,2.73,5.54,20.6,33.92,15,25,60,56.36,51.97,1
1245,2024 Term 1,0.72,18,2,0.83,10,18.62,36.86,10,30,60,71.45,56.3,1
1246,2024 Term 1,0.79,24,0,0.0,17.86,30,36.19,20,30,50,91.19,88.19,0
1247,2024 Term 2,0.83,23,4,2.07,8.97,7.06,46.08,10,20,70,65.8,56.59,1
1248,2024 Term 2,0.56,18,0,0.0,10,25.32,38.17,10,40,50,75.16,66.79,1
1249,2025 Term 2,0.79,19,1,0.63,2.05,26.46,41.85,10,40,50,68.26,74.79,0
1250,2023 Term 2,0.81,21,1,0.73,2.59,22.56,49.52,10,30,60,77.03,65.01,1
1251,2023 Term 3,0.53,19,5,3.0,0,10.15,38.32,10,20,70,50.79,44.91,1
1252,2025 Term 3,0.74,19,4,1.76,0,31.93,38.94,10,40,50,73.18,61.57,1
1253,2024 Term 1,0.92,24,1,0.78,4.02,25,55.46,15,25,60,78.18,86.26,0
1254,2024 Term 3,0.79,24,1,0.46,15,23.52,42.37,15,25,60,80.55,74.79,0
1255,2025 Term 3,0.74,23,0,0.0,1.37,12.59,54.25,10,20,70,73.59,60.48,1
1256,2024 Term 1,0.78,18,3,1.38,9.91,26.76,33.68,20,30,50,76.5,73.51,1
1257,2023 Term 2,0.95,21,1,0.44,13.98,26.01,33.78,20,30,50,80.54,78.49,0
1258,2023 Term 1,0.91,22,3,1.84,5.87,17.23,50.94,15,25,60,77.03,74.04,0
1259,2024 Term 2,0.9,20,3,1.99,19.38,24.57,28.4,20,30,50,64.38,77.28,0
1260,2023 Term 3,0.75,24,2,0.92,10,33.16,36.06,10,40,50,72.3,78.47,0
1261,2024 Term 2,0.89,19,1,0.47,5.58,31.66,39.34,10,40,50,84.15,76.21,0
1262,2024 Term 3,0.63,19,3,1.7,7.16,26.06,33.35,10,40,50,62.25,57.91,1
1263,2025 Term 1,0.77,22,5,2.17,5.5,27.09,24.93,20,30,50,58.45,62.84,1
1264,2023 Term 2,0.78,18,1,0.52,10,23.46,53.24,10,30,60,85.44,80.07,0
1265,2024 Term 1,0.67,18,0,0.0,5.55,15.9,53.43,10,30,60,72.83,76.1,0
1266,2023 Term 2,0.52,21,1,0.41,7.97,17.0,25.5,20,30,50,55.77,47.13,1
1267,2023 Term 3,0.71,21,5,3.0,11.78,21.51,29.64,20,30,50,65.25,53.14,1
1268,2023 Term 2,1.0,19,4,2.8,5.22,16.3,41.23,15,25,60,69.92,60.02,1
1269,2024 Term 2,0.73,22,5,2.45,2.81,13.68,36.59,10,30,60,60.3,54.97,1
1270,2025 Term 1,0.95,22,3,1.42,13.14,13.18,49.3,15,25,60,75.26,76.06,0
1271,2025 Term 1,0.83,24,0,0.0,3.11,26.48,32.35,10,40,50,63.59,65.49,0
1272,2023 Term 1,0.84,19,4,1.77,8.69,25.0,39.37,10,30,60,73.89,73.27,0
1273,2023 Term 1,0.89,19,4,2.5,15,17.07,33.38,15,25,60,58.94,60.39,0
1274,2024 Term 3,0.79,24,4,1.91,10,34.29,38.22,10,40,50,76.07,79.03,1
1275,2025 Term 3,0.72,18,0,0.0,7.29,35.8,29.97,10,40,50,67.64,73.98,0
1276,2023 Term 2,0.96,23,1,0.72,10,19.31,56.47,10,30,60,86.04,87.44,0
1277,2025 Term 3,0.79,24,1,0.54,17.18,28.96,29.72,20,30,50,79.26,76.79,0
1278,2024 Term 1,0.58,19,0,0.0,12.9,18.07,48.93,15,25,60,74.18,83.83,0
1279,2025 Term 3,0.75,24,3,1.31,8.91,18.42,27.7,20,30,50,56.25,50.68,1
1280,2023 Term 2,0.58,19,2,1.59,17.1,18.52,39.86,20,30,50,82.52,81.03,0
1281,2025 Term 2,0.78,18,3,1.69,15,12.29,39.57,15,25,60,72.38,72.09,1
1282,2024 Term 3,0.56,18,4,2.32,7.95,14.05,46.48,10,20,70,64.4,71.62,1
1283,2023 Term 1,0.68,19,2,1.1,8.87,11.5,39.93,15,25,60,59.7,51.8,0
1284,2025 Term 2,0.57,21,3,1.33,10,25.48,46.87,10,30,60,86.64,75.54,1
1285,2024 Term 3,0.78,18,4,2.38,0.48,25.96,34.06,10,40,50,67.68,52.83,1
1286,2024 Term 1,0.8,20,4,2.84,10,11.02,44.1,10,20,70,64.69,55.99,1
1287,2023 Term 1,0.67,24,2,1.0,0.35,15.0,40.35,10,30,60,52.47,57.1,0
1288,2025 Term 1,0.86,22,1,0.73,10,14.43,62.35,10,20,70,83.53,79.96,0
1289,2025 Term 1,0.67,21,5,3.0,3.69,26.74,28.05,10,40,50,50.64,61.01,1
1290,2024 Term 1,0.5,18,4,1.83,4.4,23.81,38.23,20,30,50,66.43,61.5,1
1291,2025 Term 1,0.8,20,3,2.33,8.88,22.15,41.82,10,30,60,65.43,74.78,0
1292,2024 Term 1,0.57,21,1,0.64,4.46,27.0,49.83,10,30,60,82.52,71.52,1
1293,2024 Term 3,0.78,18,4,2.91,9.57,14.85,43.9,10,20,70,66.89,63.96,1
1294,2025 Term 3,0.71,21,0,0.0,6.48,26.0,39.86,10,40,50,73.02,68.45,0
1295,2025 Term 1,0.74,23,0,0.0,1.15,8.67,61.82,10,20,70,65.3,73.64,0
1296,2025 Term 3,0.56,18,4,2.53,8.6,16.75,36.22,10,20,70,66.0,60.4,1
1297,2023 Term 2,0.53,19,0,0.0,5.7,32.85,39.12,10,40,50,81.53,67.79,1
1298,2024 Term 3,0.79,24,2,1.01,11.65,27.73,44.19,20,30,50,86.34,73.64,1
1299,2025 Term 1,1.0,18,1,0.72,15,21.75,45.87,15,25,60,89.97,88.51,0
1000,2024 Term 1,0.82,22,4,2.63,10,14.38,39.83,10,20,70,66.39,69.85,0
1001,2023 Term 3,0.71,21,1,0.57,10,9.46,44.55,10,20,70,65.24,60.28,0
1002,2024 Term 2,0.79,24,2,0.96,0,7.94,56.59,10,20,70,58.98,64.42,0
1003,2025 Term 3,0.61,18,0,0.0,10,23.87,48.98,10,30,60,77.83,83.29,0
1004,2024 Term 1,0.75,20,1,0.69,10,31.85,32.97,10,40,50,81.78,74.86,0
1005,2023 Term 2,0.61,18,0,0.0,10.85,17.52,29.04,20,30,50,62.92,62.01,0
1006,2024 Term 1,0.86,21,0,0.0,10,26.39,43.77,10,40,50,78.16,75.18,0
1007,2025 Term 2,0.92,24,2,0.81,10,25.4,53.52,10,30,60,82.8,84.4,0
1008,2024 Term 3,0.62,21,4,1.61,13.7,22.36,33.8,15,25,60,62.33,60.23,1
1009,2025 Term 3,0.92,24,2,0.89,0.29,18.38,39.39,10,30,60,61.13,50.09,1
1010,2024 Term 2,0.95,21,2,1.37,14.8,27.32,37.17,20,30,50,86.43,84.05,0
1011,2024 Term 2,0.84,19,3,1.32,8.03,22.52,52.33,15,25,60,82.69,87.01,0
1012,2025 Term 1,0.68,22,2,1.3,8.46,13.02,38.69,15,25,60,66.54,63.28,0
1013,2025 Term 2,0.79,19,2,1.27,16.13,26.99,44.28,20,30,50,87.89,83.77,0
1014,2023 Term 2,0.58,19,3,2.15,8.26,14.51,28.51,20,30,50,45.6,46.31,1
1015,2023 Term 1,0.75,20,5,2.66,7.5,23.18,27.29,10,40,50,51.03,52.51,1
1016,2024 Term 1,0.95,22,4,2.04,15,22.63,47.06,15,25,60,85.87,85.03,0
1017,2025 Term 1,0.6,20,1,0.48,7.04,35.1,33.88,10,40,50,70.01,68.76,0
1018,2024 Term 3,0.82,22,4,1.63,9.44,19.28,58.8,10,20,70,94.11,82.07,1
1019,2025 Term 1,0.56,18,0,0.0,0.29,8.69,55.71,10,20,70,68.26,59.08,1
1020,2024 Term 3,0.81,21,2,1.2,5.62,17.41,50.49,10,20,70,79.1,78.99,0
1021,2023 Term 2,0.75,24,0,0.0,10,10.44,63.13,10,20,70,89.35,85.16,0
1022,2024 Term 1,0.95,19,5,3.0,18.76,21.08,25.34,20,30,50,68.19,56.02,1
1023,2023 Term 1,0.89,18,0,0.0,15,18.74,52.6,15,25,60,93.14,85.68,0
1024,2023 Term 2,0.84,19,4,3.0,8.71,28.44,32.99,10,40,50,65.99,67.79,0
1025,2025 Term 2,0.75,20,1,0.44,18.44,20.53,43.69,20,30,50,78.54,83.01,0
1026,2024 Term 1,1.0,23,3,1.27,10,15.28,52.99,10,20,70,78.07,73.72,0
1027,2025 Term 3,0.64,22,2,1.37,10,14.68,33.75,10,30,60,65.1,54.6,1
1028,2025 Term 2,0.67,24,1,0.71,0.25,20.39,46.28,10,30,60,74.14,66.16,0
1029,2023 Term 2,0.84,19,5,2.22,10,9.44,39.88,10,20,70,61.91,56.56,0
1030,2024 Term 2,0.78,18,2,1.15,5.62,20.83,40.6,10,30,60,66.11,62.97,0
1031,2023 Term 1,0.74,23,1,0.52,2.29,26.7,39.23,10,40,50,68.52,59.97,1
1032,2023 Term 1,0.96,23,1,0.45,9.36,12.65,57.66,10,20,70,76.08,83.79,0
1033,2025 Term 1,0.86,21,1,0.69,15.39,18.6,33.34,20,30,50,69.52,68.62,0
1034,2024 Term 2,1.0,23,1,0.6,11.93,17.77,56.52,15,25,60,82.04,81.26,0
1035,2023 Term 2,0.84,19,3,1.37,9.99,13.66,42.72,10,20,70,73.96,70.47,0
1036,2023 Term 3,0.74,23,4,2.16,7.97,26.4,28.66,10,40,50,56.78,66.13,1
1037,2024 Term 2,0.79,24,4,1.87,10,15.2,47.08,10,30,60,69.65,70.13,1
1038,2024 Term 3,0.77,22,2,1.09,10,11.75,47.86,10,20,70,69.9,70.23,0
1039,2025 Term 2,0.67,18,5,3.0,10,23.02,38.93,10,30,60,66.22,69.92,1
1040,2024 Term 1,0.64,22,2,0.97,2.04,20,51.04,10,20,70,80.53,77.11,0
1041,2025 Term 3,0.76,21,2,1.53,20,19.52,33.59,20,30,50,81.01,68.06,1
1042,2023 Term 1,0.73,22,4,1.8,7.86,31.26,31.2,10,40,50,64.08,60.45,1
1043,2023 Term 3,0.71,21,4,3.0,10.13,10.6,36.54,15,25,60,50.3,51.99,1
1044,2025 Term 2,0.83,18,4,1.8,3.98,27.38,38.33,10,40,50,61.7,63.71,0
1045,2024 Term 3,0.5,20,5,3.0,2.73,7.95,28.87,15,25,60,47.48,32.7,1
1046,2023 Term 2,0.95,20,3,2.32,10,23.49,41.75,10,30,60,82.71,66.81,1
1047,2024 Term 2,0.7,20,1,0.63,19.44,16.8,41.24,20,30,50,73.48,74.14,0
1048,2024 Term 1,0.9,20,2,1.25,8.31,28.56,44.64,10,40,50,80.5,73.73,0
1049,2025 Term 2,0.74,23,5,3.0,3.89,24.41,39.41,10,40,50,67.09,72.31,1
1050,2023 Term 1,0.88,24,1,0.65,20,24.57,36.79,20,30,50,83.29,85.76,0
1051,2024 Term 2,0.5,18,1,0.56,6.12,17.12,47.36,10,20,70,76.03,61.95,1
1052,2024 Term 2,0.79,24,2,1.28,15.51,24.36,42.71,20,30,50,76.52,81.93,0
1053,2025 Term 3,0.78,23,5,2.41,7.63,26.45,33.27,10,30,60,73.67,67.58,1
1054,2023 Term 3,0.65,20,5,3.0,10,13.63,36.26,10,20,70,52.96,52.34,1
1055,2023 Term 2,0.95,22,1,0.44,10,15.47,48.91,10,20,70,68.33,70.85,0
1056,2023 Term 3,0.79,24,2,1.46,10,30.2,34.48,10,40,50,76.86,67.64,1
1057,2024 Term 1,0.58,19,1,0.59,10.52,15.24,36.32,20,30,50,59.96,56.48,0
1058,2025 Term 1,0.74,23,3,1.7,1.24,24.45,27.51,10,40,50,51.43,52.49,1
1059,2023 Term 1,0.61,23,3,1.25,20,19.67,37.54,20,30,50,73.64,82.92,1
1060,2024 Term 3,0.55,22,1,0.54,8.57,11.08,44.09,15,25,60,61.37,65.25,0
1061,2024 Term 3,0.71,21,2,1.43,20,14.7,40.68,20,30,50,75.12,80.78,0
1062,2023 Term 3,0.59,22,5,3.0,8.93,18.55,36.07,10,30,60,64.9,66.83,1
1063,2023 Term 2,0.94,18,1,0.44,8.09,18.71,53.53,10,20,70,76.03,82.68,0
1064,2024 Term 1,0.78,18,3,2.31,8.48,7.97,53.04,10,20,70,62.66,71.7,1
1065,2023 Term 1,0.89,19,5,2.9,10,21.19,34.92,10,30,60,62.15,63.11,0
1066,2024 Term 2,0.89,19,3,2.18,0.46,14.58,50.76,10,30,60,59.34,56.33,0
1067,2023 Term 3,0.72,18,4,2.47,3.88,15.4,53.21,10,20,70,76.14,70.94,1
1068,2024 Term 1,0.79,24,3,1.8,15.84,21.73,28.33,20,30,50,58.97,62.74,1
1069,2025 Term 1,0.83,24,0,0.0,8.76,14.63,43.09,15,25,60,68.1,61.77,0
1070,2024 Term 1,0.83,24,3,2.04,10,9.15,44.98,10,20,70,64.68,57.99,0
1071,2025 Term 3,0.73,22,3,1.94,13.24,11.35,39.8,15,25,60,71.07,58.6,1
1072,2023 Term 1,0.72,18,2,0.96,1.41,15.02,54.47,10,20,70,77.69,71.51,0
1073,2023 Term 1,0.84,19,4,3.0,4.05,7.03,44.13,10,20,70,59.04,60.08,0
1074,2025 Term 3,0.86,21,5,2.08,6.99,10.23,46.58,10,20,70,63.44,66.3,0
1075,2024 Term 1,1.0,18,1,0.61,10,36.11,41.92,10,40,50,80.86,90.28,0
1076,2023 Term 3,0.62,21,4,1.82,0.34,27.42,39.51,10,40,50,64.9,62.76,1
1077,2023 Term 1,0.95,19,4,1.62,10,35.6,42.98,10,40,50,89.67,94.44,0
1078,2023 Term 1,0.75,24,0,0.0,6.77,20.21,43.15,10,30,60,71.77,74.38,0
1079,2024 Term 2,0.63,19,3,1.99,0,18.93,39.47,10,20,70,61.68,61.41,1
1080,2024 Term 1,0.67,21,2,1.42,19.5,16.82,41.07,20,30,50,74.49,76.05,0
1081,2023 Term 2,0.72,18,5,3.0,2.64,20.49,24.27,10,40,50,55.02,41.09,1
1082,2025 Term 3,0.89,19,5,3.0,0,16.3,38.94,10,30,60,59.47,60.49,0
1083,2023 Term 1,0.71,21,2,1.02,3.93,34.99,27.67,10,40,50,72.26,62.73,1
1084,2023 Term 1,0.75,24,3,1.25,5.19,23.61,43.33,10,30,60,74.7,62.63,1
1085,2024 Term 3,0.67,18,2,1.45,5.64,10.35,44.77,15,25,60,62.7,64.61,0
1086,2023 Term 1,0.83,24,3,2.34,19.38,26.59,33.44,20,30,50,80.57,78.5,0
1087,2025 Term 3,0.8,20,3,2.09,0.96,13.78,46.52,10,30,60,68.48,52.63,1
1088,2024 Term 1,0.75,24,2,1.26,8.97,12.3,52.71,10,20,70,78.5,76.94,0
1089,2023 Term 1,0.67,18,5,2.64,17.94,17.78,22.26,20,30,50,50.12,48.57,1
1090,2024 Term 3,0.57,21,1,0.56,15,14.2,43.57,15,25,60,69.79,63.79,0
1091,2023 Term 3,0.6,20,2,1.5,2.19,15.09,45.98,10,30,60,65.76,56.98,1
1092,2023 Term 1,0.53,19,3,1.9,6.99,8.47,51.11,10,20,70,74.44,72.17,1
1093,2023 Term 1,0.65,23,4,2.75,4.87,9.72,36.57,15,25,60,44.97,42.4,1
1094,2024 Term 1,0.7,20,5,2.83,10,19.74,27.8,10,40,50,62.15,52.9,1
1095,2025 Term 1,0.78,23,2,1.3,5.08,18.64,36.84,10,30,60,62.02,52.26,1
1096,2024 Term 1,0.75,24,5,3.0,13.91,18.6,45.42,15,25,60,75.99,77.25,1
1097,2023 Term 3,0.71,21,0,0.0,8.68,29.86,48.13,10,30,60,90.41,85.29,0
1098,2023 Term 2,0.83,24,4,2.36,10.54,14.46,35.37,15,25,60,61.57,64.95,0
1099,2024 Term 3,0.58,19,1,0.58,10,13.13,56.89,10,20,70,78.58,71.3,0
1100,2025 Term 3,0.91,22,5,2.97,5.93,19.1,41.72,10,30,60,71.98,58.75,1
1101,2025 Term 3,0.53,19,5,3.0,7.28,20.91,30.69,10,30,60,52.77,55.42,1
1102,2025 Term 3,0.63,19,5,3.0,10,22.94,26.62,10,30,60,53.49,53.77,1
1103,2025 Term 3,0.87,23,1,0.75,0.12,26.28,30.99,10,40,50,57.63,55.86,0
1104,2025 Term 1,0.86,21,3,2.04,10,15.85,49.51,10,30,60,81.73,74.82,0
1105,2023 Term 2,1.0,23,5,3.0,10,29.83,39.33,10,40,50,78.13,81.28,0
1106,2023 Term 3,0.78,23,4,1.73,8.47,12.13,51.51,10,20,70,70.18,69.13,1
1107,2025 Term 3,0.74,23,0,0.0,5.18,31.78,45.75,10,40,50,83.99,86.22,0
1108,2025 Term 1,0.75,20,2,1.41,0,27.37,49.15,10,30,60,80.22,73.41,0
1109,2024 Term 2,0.73,22,0,0.0,1.59,19.9,45.04,10,30,60,72.7,61.15,1
1110,2024 Term 2,0.73,22,1,0.67,0.89,22.8,44.29,10,30,60,62.68,67.55,0
1111,2023 Term 1,0.77,22,0,0.0,5.72,12.57,62.73,10,20,70,79.84,78.14,0
1112,2023 Term 3,0.79,24,0,0.0,6.98,14.79,50.83,10,20,70,78.43,78.49,0
1113,2023 Term 2,0.7,20,5,3.0,3.33,12.3,38.67,10,20,70,56.39,52.51,1
1114,2023 Term 2,0.7,23,0,0.0,8.48,23.78,48.5,15,25,60,86.8,71.33,1
1115,2023 Term 1,0.74,19,3,2.25,9.37,16.5,33.3,10,30,60,64.19,60.91,1
1116,2024 Term 2,0.95,19,4,2.97,0,14.54,42.23,10,30,60,52.11,49.62,0
1117,2025 Term 1,0.74,23,3,1.96,8.94,20.0,43.26,10,30,60,67.08,67.0,1
1118,2024 Term 1,0.6,20,3,2.16,7.79,25.49,27.42,10,40,50,56.2,66.11,1
1119,2024 Term 2,0.76,21,1,0.66,2.27,20,55.04,10,20,70,74.87,73.68,0
1120,2023 Term 3,0.75,24,4,2.26,0,16.61,34.59,10,30,60,56.82,47.74,1
1121,2025 Term 3,0.83,24,5,2.64,10,25.63,29.04,10,40,50,57.54,62.44,0
1122,2024 Term 1,0.75,20,2,1.16,8.33,16.84,37.73,10,30,60,64.9,68.07,0
1123,2024 Term 3,0.58,19,0,0.0,10,8.74,54.37,10,20,70,79.71,75.38,0
1124,2025 Term 3,0.72,18,4,1.94,5.21,11.92,40.78,15,25,60,63.67,51.58,1
1125,2023 Term 3,0.75,20,1,0.62,10,15.83,36.0,10,30,60,68.88,53.47,1
1126,2025 Term 1,0.88,24,1,0.51,3.57,19.58,50.65,10,20,70,70.16,65.78,0
1127,2025 Term 1,0.83,23,5,3.0,0,13.04,49.09,10,20,70,65.85,52.45,1
1128,2025 Term 3,0.95,22,5,3.0,1.96,28.88,30.87,10,40,50,58.89,59.91,0
1129,2023 Term 1,0.75,20,1,0.44,10.84,15.9,37.86,15,25,60,72.07,63.58,1
1130,2025 Term 2,0.55,20,4,1.99,10,15.5,51.21,10,20,70,80.91,78.14,1
1131,2025 Term 2,0.79,19,3,2.13,4.72,28.1,36.6,10,40,50,66.74,72.37,1
1132,2023 Term 2,0.72,18,1,0.75,8.78,23.31,34.68,10,40,50,72.18,65.14,0
1133,2024 Term 1,0.5,18,2,1.13,18.22,12.82,35.58,20,30,50,68.2,70.56,0
1134,2024 Term 2,0.78,23,3,1.85,20,17.05,33.88,20,30,50,70.66,69.81,1
1135,2023 Term 2,0.83,18,3,1.35,1.91,18.1,45.2,10,20,70,64.21,70.76,0
1136,2023 Term 1,0.81,21,5,3.0,0.67,30.96,30.68,10,40,50,54.46,54.19,0
1137,2024 Term 2,0.7,23,4,2.12,14.1,14.94,28.92,20,30,50,60.92,60.81,1
1138,2024 Term 3,0.73,22,3,1.76,20,23.51,40.39,20,30,50,78.07,82.29,1
1139,2025 Term 2,0.72,18,1,0.46,10,7.94,55.64,10,20,70,68.77,65.08,0
1140,2025 Term 2,1.0,20,4,2.35,0.39,23.88,50.85,10,30,60,72.64,65.35,0
1141,2024 Term 1,0.75,20,4,2.77,14.72,17.74,27.41,20,30,50,60.53,60.42,1
1142,2023 Term 2,0.95,22,5,2.43,3.34,15.84,48.15,10,30,60,68.73,69.59,0
1143,2024 Term 3,0.55,22,4,2.04,11.89,14.95,30.81,15,25,60,62.18,63.48,1
1144,2023 Term 2,0.79,24,1,0.47,4.81,20,45.38,10,20,70,70.38,67.23,0
1145,2025 Term 2,0.7,20,0,0.0,5.64,28.8,37.54,10,40,50,68.97,70.33,0
1146,2025 Term 3,0.72,18,1,0.78,17.92,26.57,37.44,20,30,50,81.77,84.55,0
1147,2023 Term 2,0.77,22,1,0.41,20,26.61,35.25,20,30,50,80.65,81.73,0
1148,2024 Term 1,0.86,21,5,3.0,5.65,20.1,30.58,10,30,60,53.3,47.84,0
1149,2024 Term 3,0.8,20,4,2.04,16.03,19.22,43.32,20,30,50,81.84,72.96,1
1150,2023 Term 1,0.73,22,5,3.0,11.4,15.34,36.66,15,25,60,69.4,65.41,1
1151,2023 Term 2,0.89,18,4,3.0,9.96,15.49,46.34,10,30,60,65.12,75.14,0
1152,2023 Term 2,0.83,18,2,0.88,7.76,23.81,48.09,15,25,60,83.46,74.98,1
1153,2024 Term 3,0.78,23,5,3.0,1.74,18.15,36.53,15,25,60,59.1,47.4,1
1154,2024 Term 1,0.58,24,1,0.69,1.66,7.41,50.22,10,20,70,62.31,55.84,0
1155,2023 Term 1,0.7,20,2,0.89,8.25,31.37,36.97,10,40,50,76.0,68.45,0
1156,2023 Term 2,0.74,19,1,0.53,10,18.95,47.1,10,20,70,74.04,67.35,0
1157,2024 Term 1,0.65,20,5,3.0,2.92,16.16,31.87,10,30,60,47.41,49.99,1
1158,2025 Term 1,0.63,19,2,1.51,10,16.54,38.72,10,30,60,58.74,60.94,0
1159,2024 Term 3,0.5,20,3,2.2,0,22.39,33.34,10,30,60,56.34,49.1,1
1160,2025 Term 1,0.65,20,1,0.54,11.6,21.35,38.92,15,25,60,72.08,65.24,0
1161,2024 Term 1,0.9,21,0,0.0,7.8,24.14,46.01,10,30,60,78.97,78.48,0
1162,2023 Term 1,0.75,20,5,2.72,0.93,12.44,41.79,10,20,70,61.61,48.15,1
1163,2024 Term 3,0.8,20,4,1.9,5.97,15.53,50.33,10,20,70,74.94,73.53,0
1164,2025 Term 2,0.88,24,5,2.75,13.25,18.91,25.55,20,30,50,64.57,51.46,1
1165,2025 Term 3,0.67,18,2,1.56,8.22,22.22,27.64,10,40,50,54.89,57.63,0
1166,2025 Term 3,0.74,19,1,0.67,10,12.1,56.48,10,20,70,83.4,75.92,0
1167,2023 Term 3,0.95,21,1,0.75,12.87,19.51,46.31,20,30,50,77.67,80.28,0
1168,2023 Term 3,0.74,23,0,0.0,9.04,23.86,36.69,20,30,50,64.99,67.15,0
1169,2025 Term 1,0.83,24,0,0.0,20,18.84,44.87,20,30,50,90.08,86.83,0
1170,2025 Term 1,0.68,22,0,0.0,3.74,24.25,39.45,15,25,60,63.2,63.24,0
1171,2025 Term 3,0.83,24,4,2.8,8.92,8.11,40.51,10,20,70,52.92,54.51,0
1172,2024 Term 3,0.71,21,3,1.38,12.07,25.32,26.33,20,30,50,71.06,60.47,1
1173,2023 Term 3,0.57,21,0,0.0,4.75,17.68,53.28,10,20,70,74.18,78.62,0
1174,2023 Term 3,0.75,20,4,2.21,0,28.73,36.29,10,40,50,63.78,55.89,1
1175,2025 Term 1,0.75,20,4,2.89,6.34,29.15,35.34,10,40,50,76.34,76.38,1
1176,2023 Term 2,0.83,24,4,2.82,0.99,10.88,53.88,10,20,70,67.19,58.91,1
1177,2025 Term 2,0.86,21,2,0.83,7.03,24.36,40.11,10,40,50,69.41,68.31,0
1178,2024 Term 2,0.75,24,4,2.03,11.18,13.45,30.52,20,30,50,57.33,54.68,1
1179,2024 Term 3,0.83,23,5,2.79,0,14.11,43.65,10,30,60,59.89,54.66,0
1180,2024 Term 2,0.65,20,1,0.77,11.7,11.23,39.27,15,25,60,54.81,61.95,0
1181,2023 Term 2,0.81,21,2,1.54,13.08,14.79,43.91,20,30,50,67.89,72.23,0
1182,2023 Term 2,0.88,24,1,0.63,17.5,24.02,44.41,20,30,50,89.04,76.71,1
1183,2025 Term 2,0.53,19,2,1.4,2.82,21.57,40.22,10,30,60,71.17,65.46,0
1184,2024 Term 2,0.78,18,0,0.0,4.24,22.99,52.26,10,30,60,81.65,71.04,1
1185,2024 Term 1,0.61,18,1,0.43,17.88,22.88,34.87,20,30,50,74.36,75.15,0
1186,2025 Term 3,0.67,21,0,0.0,12.56,21.75,36.87,20,30,50,75.06,64.55,1
1187,2023 Term 3,0.78,23,3,1.24,15,19.89,44.42,15,25,60,76.83,72.63,1
1188,2025 Term 3,0.8,20,2,1.16,0,31.03,30.6,10,40,50,59.26,58.53,0
1189,2023 Term 1,0.75,24,5,2.98,4.26,19.31,35.37,10,30,60,66.12,50.92,1
1190,2025 Term 1,0.95,19,4,2.06,10,28.74,52.54,10,30,60,92.08,86.91,0
1191,2024 Term 1,0.71,21,2,1.42,9.55,16.46,50.84,10,20,70,79.03,74.89,0
1192,2025 Term 3,0.81,21,3,2.11,18.97,19.92,42.01,20,30,50,75.74,75.51,0
1193,2025 Term 3,0.79,24,5,2.34,4.83,15.54,55.44,10,20,70,74.37,75.99,1
1194,2024 Term 1,0.58,19,4,3.0,9.74,13.07,25.85,15,25,60,50.42,41.32,1
1195,2025 Term 2,0.91,23,0,0.0,9.06,38.01,47.46,10,40,50,89.11,90.44,0
1196,2024 Term 1,0.79,19,2,0.91,10,10.73,51.21,10,20,70,67.86,71.59,0
1197,2024 Term 1,0.83,24,4,2.63,15,21.9,47.41,15,25,60,80.23,85.86,0
1198,2023 Term 2,0.72,18,5,3.0,15,20.47,29.23,15,25,60,63.37,58.86,1
1199,2025 Term 3,0.5,18,5,3.0,4.52,15.59,30.58,10,20,70,55.68,53.94,1
1200,2023 Term 1,0.65,20,5,3.0,10,18.25,36.0,10,40,50,68.38,63.53,1
1201,2023 Term 2,0.87,23,3,1.99,10,25.48,37.47,10,30,60,66.5,73.22,0
1202,2023 Term 2,0.62,21,1,0.7,10.74,20.26,40.22,20,30,50,74.41,70.31,0
